5883,512,709.719
543162,512,3012.98
352762,512,2552.71
1499460,512,2189.65
10352819,512,3675.05
1647264,512,2482.74
2707179,512,2699.6
2624331,512,2800.31
958936,512,981.367
800800,512,758.508
2101242,512,722.875
3871773,512,283.844
19235140,512,2807.99
5105039,512,763.565
16917053,512,1948.85
