128761,512,3460.79
132877,512,3519.05
142349,512,3766.38
122501,512,3239.43
657561,512,7012.05
587093,512,5343.23
158760,512,4192.73
161312,512,4236.68
154701,512,4131.95
163812,512,4313.79
138452,512,3668
140197,512,3735.55
139415,512,3685.28
130440,512,3423.21
615379,512,6520.94
552458,512,5000.07
122396,512,3276.52
163814,512,4304.03
119017,512,3177.64
156550,512,4143.75
130692,512,3443.37
144385,512,3870.34
131820,512,3486.33
133155,512,3519.86
629035,512,6728.76
550086,512,4981.29
129969,512,3442.48
164324,512,4327.12
131426,512,3484.69
157607,512,4163.46
132401,512,3498.97
158040,512,4133.44
136023,512,3621.06
146596,512,3911.35
640824,512,6824.87
560424,512,5074.9
133334,512,3551.3
165516,512,4344.29
134172,512,3589.42
161231,512,4273.27
128782,512,3393.06
171580,512,4503.34
135490,512,3597.18
157572,512,4208.69
655737,512,7007.96
588044,512,5326.71
125661,512,3295.62
154825,512,4064.14
127452,512,3340.88
153730,512,4062.6
129316,512,3441.5
176891,512,4633.63
141501,512,3787.96
161782,512,4330.97
673253,512,7165.39
611291,512,5556.16
102691,512,2697.1
136832,512,3663.46
105460,512,2836.05
134494,512,3564.6
546132,512,5742.69
478771,512,4337.49
126309,512,3340.19
127433,512,3353.96
124950,512,3288.19
136926,512,3629.12
512834,512,5387.75
430911,512,3932.37
89535,512,2447
142150,512,3783.68
83912,512,2287.99
126151,512,3332.47
526135,512,5490.35
434134,512,3926.49
100634,512,2716.53
132334,512,3481.13
96583,512,2621.63
120956,512,3249.72
527460,512,5445.03
428269,512,3897.09
103808,512,2907.76
127274,512,3333.05
102659,512,2841.04
119034,512,3156.19
529427,512,5534.51
424951,512,3865.82
117377,512,3114.7
122898,512,3234.6
114955,512,3054.49
118573,512,3119.06
504860,512,5280.68
400093,512,3651.97
115234,512,3047.7
120376,512,3151.19
114692,512,3044.68
119087,512,3142.11
82388,512,2351.6
95040,512,2612.45
95047,512,2629.94
81972,512,2296.43
559163,512,5952.98
479025,512,4324.5
123005,512,3320.88
134139,512,3539.76
117970,512,3282.01
136606,512,3581.22
108827,512,3059.95
113602,512,3005
110167,512,3043.76
103331,512,2814.02
500782,512,5203.45
433174,512,3934.56
83660,512,2373.31
139159,512,3689.27
79680,512,2263.63
128804,512,3365.7
93269,512,2537.6
116477,512,3059.93
96336,512,2584.15
100708,512,2671.67
513866,512,5260.18
431100,512,3895.72
94610,512,2585.36
138919,512,3706.5
97046,512,2674.53
129913,512,3422.34
91737,512,2504.82
128003,512,3376.92
97528,512,2672.41
111611,512,2955.03
530735,512,5544.99
446252,512,4047.99
96734,512,2635.42
139126,512,3690.33
97673,512,2733.26
132027,512,3486.38
99926,512,2735.43
146522,512,3857.29
105672,512,2836.41
131348,512,3460.61
560299,512,5924.36
483219,512,4377.16
99871,512,2777.67
139835,512,3702.3
100632,512,2682.47
135476,512,3579.78
100073,512,2643.23
158983,512,4180.42
110849,512,2939.19
140232,512,3720.18
584554,512,6230.58
515851,512,4663.89
72786,512,2053.49
111169,512,2940.58
75465,512,2132.4
108697,512,2854.06
