33,512,512,146596,0.438931414574403,108,881628,653460,2185468,653892
34,2048,512,640824,0.38848003664401864,82,3853140,2620828,9504020,2621156
35,512,2048,560424,0.46417262004925885,334,3364596,2615020,8372276,2616356
36,512,512,133334,0.4896579704819646,110,802056,653420,1999800,653860
37,512,512,165516,0.3682981191988276,16,995148,655300,2450348,655364
38,512,512,134172,0.48619876233073955,126,807084,653100,2011532,653604
39,512,512,161231,0.38421965229612887,39,969438,654840,2390358,654996
40,512,512,128782,0.5062342801055151,166,774744,652300,1936072,652964
41,512,512,171580,0.3452944229066821,9,1031532,655440,2535244,655476
42,512,512,135490,0.4813740200881921,112,814992,653380,2029984,653828
43,512,512,157572,0.3974762924441725,78,947484,654060,2339132,654372
44,2048,512,655737,0.3743874934169853,53,3942618,2621408,9712802,2621620
45,512,2048,588044,0.4383705560097495,193,3530316,2617840,8758956,2618612
46,512,512,125661,0.5174753478942034,215,756018,651320,1892378,652180
47,512,512,154825,0.4088663367848743,29,931002,655040,2300674,655156
48,512,512,127452,0.5109136120832566,194,766764,651740,1917452,652516
49,512,512,153730,0.41259858164700125,54,924432,654540,2285344,654756
50,512,512,129316,0.5043996811380917,152,777948,652580,1943548,653188
51,512,512,176891,0.3250702054271848,7,1063398,655480,2609598,655508
52,512,512,141501,0.4588292436666259,84,851058,653940,2114138,654276
53,512,512,161782,0.3815861900247699,67,972744,654280,2398072,654548
54,2048,512,673253,0.3577006884234949,48,4047714,2621508,9958026,2621700
55,512,2048,611291,0.41624362088986677,176,3669798,2618180,9084414,2618884
56,512,512,102691,0.5997762915848222,695,618198,641720,1570798,644500
57,512,512,136832,0.47655771820296244,92,823044,653780,2048772,654148
58,512,512,105460,0.5904147894982135,583,634812,643960,1609564,646292
59,512,512,134494,0.48509188361408884,118,809016,653260,2016040,653732
60,2048,512,546132,0.4775776174114009,399,3284988,2614488,8178332,2616084
61,512,2048,478771,0.5313884973768694,3362,2874678,2554460,7220046,2558820
62,512,512,126309,0.5124258847507874,386,759906,647900,1901322,649316
63,512,512,127433,0.508921139439529,331,766650,649000,1916802,649940
64,512,512,124950,0.5175675675675675,393,751752,647760,1882424,649332
65,512,512,136926,0.47497699386503067,168,823608,652260,2050088,652932
66,2048,512,512834,0.5036103948397488,1931,3085200,2583848,7712160,2591572
67,512,2048,430911,0.5782230026545139,3365,2587518,2554400,6549622,2558388
68,512,512,89535,0.6341687640963619,2175,539262,612120,1381622,615828
69,512,512,142150,0.4560975236462702,99,854952,653640,2123224,654036
70,512,512,83912,0.6509135687423038,2721,505524,601200,1300468,604660
71,512,512,126151,0.5131560666872492,378,758958,648060,1899238,649572
72,2048,512,526135,0.4951301193720493,807,3165006,2606328,7898374,2609556
73,512,2048,434134,0.5785532334599225,2309,2606856,2575520,6598968,2579508
74,512,512,100634,0.6020232219691217,1160,605856,632420,1540080,635140
75,512,512,132334,0.4907253471260121,287,796056,649880,1985800,651028
76,512,512,96583,0.6138039410127636,1507,581550,625480,1482342,628564
77,512,512,120956,0.5308873720136519,538,727788,644860,1826252,646756
78,2048,512,527460,0.4944640817046334,651,3172956,2609448,7916924,2612052
79,512,2048,428269,0.5828570371063008,2738,2571666,2566940,6514426,2570212
80,512,512,103808,0.5934454992637153,851,624900,638600,1586436,642004
81,512,512,127274,0.5106652928149606,256,765696,650500,1914960,651524
82,512,512,102659,0.5980839701829115,840,618006,638820,1570222,642052
83,512,512,119034,0.5409763998149005,353,716256,648560,1799600,649972
84,2048,512,529427,0.4928432664822322,583,3184758,2610808,7944462,2613140
85,512,2048,424951,0.5850217571325895,3068,2551758,2560340,6466694,2563652
86,512,512,117377,0.5466669241464546,403,706314,647560,1776402,649172
87,512,512,122898,0.5268932278032706,297,739440,649680,1853696,650868
88,512,512,114955,0.5549761528693982,479,691782,646040,1742494,647956
89,512,512,118573,0.5416653781928382,430,713490,647020,1793146,648740
90,2048,512,504860,0.5157013821206842,765,3037356,2607168,7600524,2610228
91,512,2048,400093,0.6044010045878816,4652,2402610,2528660,6113050,2532676
92,512,512,115234,0.5550810810810811,393,693456,647760,1746400,649332
93,512,512,120376,0.5368301166620495,281,724308,650000,1818388,651124
94,512,512,114692,0.5575700530798666,364,690204,648340,1738812,649796
95,512,512,119087,0.5414934084888807,302,716574,649580,1800342,650788
96,512,512,82388,0.6514890016920474,3218,496380,591260,1276700,594276
97,512,512,95040,0.6218005857634026,1356,572292,628500,1463428,633668
98,512,512,95047,0.616510926051451,1787,572334,619880,1460070,623316
99,512,512,81972,0.6605208229798231,2585,493884,603920,1273820,607348
100,2048,512,559163,0.4654232537151336,323,3363174,2616008,8360766,2617300
101,512,2048,479025,0.5392608167065505,1111,2876202,2599480,7232690,2603924
102,512,512,123005,0.5175214949165308,900,740082,637620,1853274,639300
103,512,512,134139,0.4855213095639901,177,806886,652080,2011070,652788
104,512,512,117970,0.5385596269987796,811,709872,639400,1783296,641236
105,512,512,136606,0.4754155018279008,217,821688,651280,2045608,652148
106,512,512,108827,0.573909196266366,842,655014,638780,1656190,641636
107,512,512,113602,0.5599414298552791,499,683664,645640,1723552,647636
108,512,512,110167,0.568175760426466,878,663054,638060,1674822,640932
109,512,512,103331,0.5935690685966016,988,622038,635860,1579502,639556
110,2048,512,500782,0.5192591255731083,861,3012888,2605248,7543432,2608692
111,512,2048,433174,0.5802935408608568,2061,2601096,2580480,6586936,2584884
112,512,512,83660,0.6494653571548286,2935,504012,596920,1295660,599956
113,512,512,139159,0.4673462044890835,111,837006,653400,2081350,653844
114,512,512,79680,0.6647706236747333,3057,480132,594480,1239940,598004
115,512,512,128804,0.504798080767693,255,774876,650520,1936380,651540
116,512,512,93269,0.6304714738510301,1218,561666,631260,1437738,634980
117,512,512,116477,0.5516390539833091,295,700914,649720,1763802,650900
118,512,512,96336,0.6203417617756479,1050,580068,634620,1481060,638052
119,512,512,100708,0.6069655624590216,739,606300,640840,1543036,643796
120,2048,512,513866,0.5071264694146895,748,3091392,2607508,7726608,2610500
121,512,2048,431100,0.5818622696411251,2197,2588652,2577760,6556748,2581556
122,512,512,94610,0.628081954839927,970,569712,636220,1457664,640100
123,512,512,138919,0.46878537122579456,79,835566,654040,2077990,654356
124,512,512,97046,0.6190569652053762,924,584328,637140,1491768,640836
125,512,512,129913,0.5012553746928747,208,781530,651460,1951906,652292
126,512,512,91737,0.6357792847160462,1284,552474,629940,1416418,634052
127,512,512,128003,0.5092210600576652,166,770070,652300,1925166,652964
128,512,512,97528,0.6173691974514297,907,587220,637480,1498516,641108
129,512,512,111611,0.5678548197249411,484,671718,645940,1695678,647876
130,2048,512,530735,0.4919640464065551,487,3192606,2612728,7962774,2614676
131,512,2048,446252,0.568828649166744,1700,2679564,2587700,6771948,2592580
132,512,512,96734,0.6206866804692892,890,582456,637820,1487272,641252
133,512,512,139126,0.4678798727128083,86,836808,653900,2080888,654244
134,512,512,97673,0.6177122146726368,831,588090,639000,1500546,642324
135,512,512,132027,0.49380808514553876,165,794214,652320,1981502,652980
136,512,512,99926,0.6094077363269645,789,601608,639840,1532088,642996
137,512,512,146522,0.4402429706601467,48,881184,654660,2184432,654852
138,512,512,105672,0.5893362350380849,603,636084,643560,1612532,645972
139,512,512,131348,0.49569984949473234,211,790140,651400,1971996,652244
140,2048,512,560299,0.4643331064337505,324,3369990,2615988,8376670,2617284
141,512,2048,483219,0.535230490451055,1110,2901366,2599500,7291150,2603684
142,512,512,99871,0.6090726185257093,834,601278,638940,1531318,642276
143,512,512,139835,0.465037185529779,94,841062,653740,2090814,654116
144,512,512,100632,0.6071272409269786,750,605844,640620,1541844,643492
145,512,512,135476,0.480903043864758,145,814908,652720,2029788,653300
146,512,512,100073,0.6096509704799351,722,602490,641180,1534146,644068
147,512,512,158983,0.3930834656731004,24,955950,655140,2358886,655236
148,512,512,110849,0.5714423790671781,436,667146,646900,1685010,648644
149,512,512,140232,0.4624819846064211,157,843444,652480,2096372,653108
150,2048,512,584554,0.4416824579366414,198,3515520,2618508,8716240,2619300
151,512,2048,515851,0.5052301536147814,746,3097158,2606780,7748254,2609764
152,512,512,72786,0.6987633678773632,2565,438768,604320,1145984,608436
153,512,512,111169,0.570431079786083,419,669066,647240,1689490,648916
154,512,512,75465,0.690199185523334,2319,454842,609240,1184002,612884
155,512,512,108697,0.5796452990130867,445,654234,646720,1654882,648500
156,2048,512,418763,0.5927190641436619,2548,2520774,2571508,6395166,2581700
157,512,2048,331624,0.655262173063329,10827,1991796,2405160,5129524,2408916
158,512,512,104724,0.5895365608930139,876,630396,638100,1598364,640708
159,512,512,104369,0.5903885400313972,918,628266,637260,1592882,639524
160,512,512,100685,0.603552416052416,1022,606162,635180,1541690,638244
161,512,512,114837,0.5561340445269016,428,691074,647060,1740842,648772
162,2048,512,384080,0.6165427345990112,5869,2312676,2505088,5906276,2525236
163,512,2048,294467,0.6923662766402006,11422,1768854,2393260,4607278,2397348
164,512,512,52376,0.7341427759278811,8142,316308,492780,837716,496676
165,512,512,108226,0.570409005747674,1277,651408,630080,1648032,634932
166,512,512,49216,0.7442846454401862,8710,297348,481420,791172,485284
167,512,512,88225,0.6298168910073512,2977,531402,596080,1359826,599540
168,2048,512,390912,0.6135216792951264,4638,2353668,2529708,6004996,2548004
169,512,2048,292071,0.6934809164791618,11964,1754478,2382420,4571430,2386372
170,512,512,68275,0.7024483996931874,4086,411702,573900,1076558,577828
171,512,512,97898,0.6114171853169059,1276,589440,630100,1503568,635076
172,512,512,65237,0.7117896020357672,4474,393474,566140,1032234,569828
173,512,512,82951,0.6606377233750083,2214,499758,611340,1289958,615716
174,2048,512,395711,0.6110413226389872,3902,2382462,2544428,6072310,2559908
175,512,2048,291221,0.6944678752780226,11927,1749378,2383160,4559274,2386708
176,512,512,71474,0.6960415745245467,3375,430896,588120,1124800,592660
177,512,512,99155,0.6054380352083533,1355,596982,628520,1520910,633556
178,512,512,69597,0.701679411562993,3606,419634,583500,1097498,587940
179,512,512,91595,0.6295300113250284,1863,551622,618360,1411614,621972
180,2048,512,386282,0.620219836400818,3932,2325888,2543828,5939792,2558916
181,512,2048,286061,0.6972566293010025,12960,1718418,2362500,4483706,2366852
182,512,512,74946,0.688410496906805,2702,451728,601580,1175328,605348
183,512,512,93347,0.6277317827973456,1424,562134,627140,1439982,632836
184,512,512,73526,0.6932838311363256,2803,443208,599560,1155576,603860
185,512,512,87577,0.6460906181300918,1836,527514,618900,1355362,622404
186,2048,512,372892,0.6325260361233966,4229,2245548,2537888,5752076,2553908
187,512,2048,268393,0.70926708262923,15677,1612410,2308160,4224962,2311988
188,512,512,83966,0.6608256584262401,1823,505848,619160,1305064,622868
189,512,512,91238,0.6376798932553929,1291,549480,629800,1410328,634836
190,512,512,82765,0.6649624340166456,1889,498642,617840,1288506,622068
191,512,512,85516,0.6553108474139042,1756,515148,620500,1327404,624580
192,512,512,48820,0.7157661853749417,11298,294972,429660,774748,432996
193,512,512,61079,0.7094685870847445,6489,368526,525840,965830,529396
194,512,512,59699,0.6996427852686657,7923,360246,497160,940878,500820
195,512,512,49720,0.7312781044621238,9640,300372,462820,794132,466308
196,2048,512,457008,0.5591653419350856,1486,2750244,2592748,6930596,2598692
197,512,2048,380232,0.6256822209096279,4097,2283444,2539760,5837172,2543732
198,512,512,100329,0.5932036394304064,1939,604026,616840,1532866,619732
199,512,512,112503,0.5648593662974194,450,677070,646620,1708166,648420
200,512,512,94479,0.6170598249027237,1928,568926,617060,1451606,620548
201,512,512,114846,0.5549708599417199,510,691128,645420,1740968,647460
202,512,512,82527,0.6583921120604013,2570,497214,604220,1281846,607844
203,512,512,86541,0.6493931094833734,1914,521298,617340,1341882,622180
204,512,512,84021,0.6532070331847449,2483,506178,605960,1302762,609236
205,512,512,74658,0.6866584964577107,2985,450000,595920,1169760,599284
206,2048,512,371268,0.6337019321841257,4376,2235804,2534948,5730108,2552324
207,512,2048,296938,0.6929642068343687,10183,1783680,2418040,4647120,2422420
208,512,512,59207,0.7171135616543078,6606,357294,523500,939878,527780
209,512,512,110975,0.5690492093572339,579,667902,644040,1686774,646356
210,512,512,55989,0.7314727775006715,6705,337986,521520,894186,525556
211,512,512,99131,0.6095113919263857,1035,596838,634920,1520062,638164
212,512,512,59373,0.7312271393908667,5155,358290,552520,948090,556884
213,512,512,88269,0.6475893513047366,1459,531666,626440,1368762,632148
214,512,512,64712,0.7170194157775056,4183,390324,571960,1026548,576148
215,512,512,69763,0.7060977048296316,3097,420630,593680,1100974,597236
216,2048,512,383955,0.6231153559228866,3727,2311926,2547928,5907854,2562836
217,512,2048,302682,0.6883576594237517,9666,1818144,2428380,4729584,2432740
218,512,512,75307,0.6901660522677902,2386,453894,607900,1181278,611300
219,512,512,120987,0.5350373547315994,242,727974,650780,1826942,651748
220,512,512,74395,0.6938174963782431,2396,448422,607700,1168894,611524
221,512,512,110489,0.5723977522523918,469,664986,646240,1679970,648116
222,512,512,69106,0.7078612736311678,3199,416688,591640,1092032,595860
223,512,512,107546,0.5831679637840688,517,647328,645280,1638768,647348
224,512,512,74384,0.6935499818727136,2427,448356,607080,1169124,611412
225,512,512,86780,0.6526132069429322,1542,522732,624780,1346764,629668
226,2048,512,406737,0.6038883002345095,2719,2448618,2568088,6226802,2578964
227,512,2048,316678,0.6783218345969754,8015,1902120,2461400,4931544,2465172
228,512,512,75207,0.6896171751188589,2480,453294,606020,1180646,610564
229,512,512,115311,0.5553194607268463,354,693918,648540,1747478,649956
230,512,512,77122,0.6828552159752608,2371,464784,608200,1208096,612948
231,512,512,106452,0.5862664013432001,606,640764,643500,1623452,645924
232,512,512,75019,0.6904237232181176,2477,452166,606080,1177374,609972
233,512,512,125521,0.5183532355108055,192,755178,651780,1890418,652548
234,512,512,83525,0.6634336417265723,1747,503202,620680,1299786,624980
235,512,512,105434,0.5867018941294531,880,634656,638020,1609200,641540
236,2048,512,445126,0.5699897213162898,1678,2678952,2588908,6764248,2595620
237,512,2048,360576,0.6423112634811798,5063,2165508,2520440,5557508,2523796
238,512,512,66207,0.7173346881617597,3490,399294,585820,1050166,589924
239,512,512,107436,0.5830772096488777,557,646668,644480,1637228,646708
240,512,512,69103,0.7097000504116955,3013,416670,595360,1091734,598580
241,512,512,100659,0.6059264305177112,839,606006,638840,1542350,642196
242,512,512,80509,0.673989277268457,1899,485106,617640,1257434,622420
243,512,512,140067,0.4644446653615564,76,842454,654100,2094062,654404
244,512,512,94610,0.6273671109430633,1031,569712,635000,1457664,639124
245,512,512,117697,0.543555317696699,536,708234,644900,1780882,647044
246,2048,512,469702,0.5482035951182727,1118,2826408,2600108,7108312,2604580
247,512,2048,393501,0.6144263933526691,3502,2363058,2551660,6025370,2555684
248,512,512,53044,0.7531826980345444,5904,320316,537540,856540,541956
249,512,512,91720,0.6372409428887834,1163,552372,632360,1416948,636756
250,512,512,54347,0.7517767100263081,5400,328134,547620,876062,551300
251,512,512,87767,0.6500183430631321,1421,528654,627200,1360966,631988
252,2048,512,319674,0.6756975555122711,7856,1926240,2465348,4993968,2482820
253,512,2048,246891,0.7152168998228259,22704,1483398,2167620,3895646,2171268
254,512,512,64552,0.7123658788721349,4715,389364,561320,1022132,565460
255,512,512,73664,0.6920195330791357,2870,444036,598220,1157508,602788
256,512,512,61364,0.7222242340841603,5154,370236,552540,975836,556772
257,512,512,83434,0.6634965960055497,1775,502656,620120,1298896,624916
258,2048,512,237924,0.7267753789618742,22222,1435740,2178028,3790332,2193828
259,512,2048,152630,0.7853256894669922,42199,917832,1777720,2498552,1781908
260,512,512,32419,0.7699083011583012,15156,196566,352500,530158,356292
261,512,512,75766,0.6615292519924234,4787,456648,559880,1178360,563540
262,512,512,30510,0.7828036904151717,15209,185112,351440,503176,355188
263,512,512,57281,0.7160708620826394,7550,345738,504620,908178,507940
264,2048,512,239685,0.73039292881118,19945,1446306,2223568,3824842,2240116
265,512,2048,155797,0.7842457596135737,40809,936834,1805520,2548394,1809652
266,512,512,43886,0.7503754095376775,10792,265368,439780,708488,443908
267,512,512,73089,0.6740939250169443,4735,440586,560920,1141266,564756
268,512,512,39292,0.7654376999856727,11829,237804,419040,639948,423092
269,512,512,62094,0.7088725104084618,6107,374616,533480,982216,537684
270,2048,512,241817,0.7327043816598134,17987,1459098,2262728,3862626,2279380
271,512,2048,154531,0.7829913382465286,42060,929238,1780500,2525294,1784260
272,512,512,49628,0.7524244722033763,7711,299820,501400,801036,505364
273,512,512,57036,0.731953530340627,6170,344268,532220,910380,535652
274,512,512,48540,0.7580548688093149,7690,293292,501820,785932,505828
275,512,512,49310,0.7534105456873099,7772,297912,500180,796456,504260
276,2048,512,219154,0.7501983330901663,21408,1323120,2194308,3530496,2209796
277,512,2048,147362,0.7835814319618394,45958,886224,1702540,2409568,1706532
278,512,512,33528,0.7868151991454295,13109,203220,393440,554132,397492
279,512,512,53373,0.7364764782557175,7451,322290,506600,854874,510932
280,512,512,34631,0.7863549995064654,12506,209838,405500,571750,409316
281,512,512,44365,0.7656514114266396,9104,268242,473540,721594,477316
282,2048,512,195846,0.7660411709051291,26435,1183272,2093768,3183448,2108628
283,512,2048,120625,0.796167182620686,57099,725802,1479720,1991218,1484244
284,512,512,54241,0.7446761438523819,6213,327498,531360,871762,535476
285,512,512,71756,0.6949253426754192,3367,432588,588280,1129132,593172
286,512,512,51254,0.7537286181049394,6753,309576,520560,827768,524660
287,512,512,64594,0.7160054166227006,4337,389616,568880,1024512,573300
288,512,512,45935,0.6884664424068145,14337,277662,368880,721558,371572
289,512,512,46296,0.7366672733891517,10792,279828,439780,742100,443780
290,512,512,52919,0.6815791373832676,11994,319566,415740,829062,418788
291,512,512,38370,0.7517982819292072,13444,232272,386740,620512,390724
292,2048,512,331367,0.6676252397268518,6451,1996398,2493448,5167910,2515540
293,512,2048,265406,0.7175041298387235,13634,1594488,2349020,4191208,2352740
294,512,512,65174,0.6887107867486912,6597,393096,523680,1023160,527668
295,512,512,85635,0.6528611039045271,1932,515862,616980,1328430,621124
296,512,512,59884,0.7101452081316554,6943,361356,516760,947692,520724
297,512,512,89665,0.638517544991292,1762,540042,620380,1384594,623588
298,512,512,45262,0.7555730764245907,9621,273624,463200,732616,467508
299,512,512,57303,0.7333950571332861,5901,345870,537600,916294,542132
300,512,512,48014,0.7492689142331954,8831,290136,479000,773832,482836
301,512,512,44781,0.7668433438853716,8760,270738,480420,729082,484484
302,2048,512,250381,0.72932954250627,15442,1510482,2313628,3992762,2330340
303,512,2048,189258,0.7678772923064847,29155,1137600,2038600,3063440,2042708
304,512,512,40322,0.7730537169615921,10559,243984,444440,659232,448276
305,512,512,85967,0.655348952820809,1589,517854,623840,1335510,629044
306,512,512,36932,0.7837603634830671,11419,223644,427240,608956,431700
307,512,512,74639,0.6886513048121203,2802,449886,599580,1170518,603236
308,512,512,44052,0.7714291644182475,8677,266364,482080,719260,486196
309,512,512,61540,0.7324161680812578,4020,371292,575220,983036,579652
310,512,512,47508,0.7655824418742352,7435,287100,506920,773020,511444
311,512,512,46746,0.7717837056709889,7164,282528,512340,763248,516676
312,2048,512,265383,0.7184038182389243,13269,1600494,2357088,4210726,2373044
313,512,2048,195030,0.7641876729024395,27690,1172232,2067900,3149880,2071780
314,512,512,42118,0.78255617049397,8556,254760,484500,692824,488772
315,512,512,91334,0.6391215703628778,1132,550056,632980,1411800,637508
316,512,512,42774,0.7802585073154693,8436,258696,486900,701624,490308
317,512,512,79227,0.6773619482000326,2073,477414,614160,1238462,618612
318,512,512,38467,0.7899997816307813,9871,232854,458200,636334,462356
319,512,512,71031,0.7043627010288682,2735,428238,600920,1119750,604052
320,512,512,44005,0.7775637914998584,8039,266082,494840,721034,498836
321,512,512,53746,0.7518101887768296,5699,324528,541640,867136,546004
322,2048,512,283233,0.7048032667967382,11138,1707594,2399708,4467154,2413668
323,512,2048,202509,0.7600285819919231,25586,1217106,2109980,3263162,2114020
324,512,512,46461,0.7718563403519799,7312,280818,509380,758618,513668
325,512,512,78908,0.6774103872318158,2192,475500,611780,1232076,614788
326,512,512,48194,0.7675829475308642,6848,291216,518660,784288,522500
327,512,512,72580,0.6969469218692588,2831,437532,599000,1141564,602644
328,512,512,43854,0.7770196062479662,8184,265176,491940,718536,496132
329,512,512,96524,0.6214626341218548,894,581196,637740,1484460,641316
330,512,512,51673,0.7589698858123741,5970,312090,536220,836194,539748
331,512,512,76538,0.6823411249086925,2650,461280,602620,1197744,606308
332,2048,512,320489,0.6763574267664119,7290,1931130,2476668,5009090,2495588
333,512,2048,247453,0.7301352742564496,16453,1486770,2292640,3929242,2297012
334,512,512,40847,0.7859800058682986,8911,247134,477400,672598,480660
335,512,512,81975,0.6696581127695929,1749,493902,620640,1279238,626100
336,512,512,42541,0.7819930714988521,8376,257298,488100,699514,492420
337,512,512,75412,0.6903354029105483,2327,454524,609080,1183260,612756
338,512,512,49860,0.7633647201761713,6430,301212,527020,809404,530980
339,512,512,110313,0.5724037149590673,520,663930,645220,1677506,647300
340,512,512,61547,0.7322460237357742,4035,371334,574920,983006,579284
341,512,512,88378,0.6418231041079013,1925,532320,617120,1366960,621364
342,2048,512,345592,0.6561054634324972,5455,2081748,2513368,5369492,2533908
343,512,2048,274829,0.7092691874783139,12909,1651026,2363520,4326458,2367668
344,512,512,25374,0.8169052704496912,15445,154296,346720,430760,350900
345,512,512,60536,0.7303470885895518,4706,365268,561500,964756,564452
346,512,512,25890,0.8197175644810875,14817,157392,359280,440032,362996
347,512,512,57422,0.739464609800363,5218,346584,551260,920776,555876
348,2048,512,209395,0.7577725182079829,23015,1264566,2162168,3387086,2177300
349,512,2048,151186,0.7788928408466029,45601,909168,1709680,2464512,1713652
350,512,512,32695,0.7815673436664885,14058,198222,374460,538118,377956
351,512,512,42140,0.7748546760129937,9372,254892,468180,689676,472260
352,512,512,30524,0.7903571428571429,14568,185196,364260,506828,368900
353,512,512,49135,0.7576596038510102,7424,296862,507140,795286,511108
354,2048,512,126254,0.8039120062621921,50589,765720,1610688,2113288,1626292
355,512,2048,76575,0.82125683927471,77521,461502,1071280,1291702,1074676
356,512,512,17164,0.8098466719844013,21485,105036,225920,290860,229300
357,512,512,52044,0.7357958006741665,8145,314316,492720,832940,496500
358,512,512,14299,0.8174284984678243,22978,87846,196060,244862,199524
359,512,512,37690,0.7754515990658215,11787,228192,419880,617136,423380
360,2048,512,146819,0.7912961278216865,43137,889110,1759728,2431278,1775604
361,512,2048,84761,0.8223546326414272,71430,510618,1193100,1431138,1196964
362,512,512,23183,0.8103981287621042,17484,141150,305940,391254,309444
363,512,512,49133,0.7421760211578019,8947,296850,476680,789242,480724
364,512,512,21266,0.8170761078998073,18236,129648,290900,362112,295108
365,512,512,36818,0.7761660425076602,12207,222960,411480,603904,415636
366,2048,512,144374,0.7969469041484298,42195,874440,1778568,2400760,1794388
367,512,2048,87498,0.818354314754534,70860,527040,1204500,1471760,1208388
368,512,512,20567,0.817500177468588,18681,125454,282000,350790,286452
369,512,512,39685,0.7628650987140877,11849,240162,418640,645322,422644
370,512,512,19186,0.8231379056047198,19208,117168,271460,329408,275972
371,512,512,32050,0.7874330132116517,13921,194352,377200,529984,381044
372,2048,512,133310,0.8039535759244226,46073,808056,1701008,2229480,1715956
373,512,2048,81004,0.8233636871118555,73748,488076,1146740,1369708,1151044
374,512,512,25603,0.8062023131888095,16254,155670,330540,431022,335012
375,512,512,40168,0.7678472350656557,11140,243060,432820,654132,436036
376,512,512,23381,0.8108088425686173,17320,142338,309220,395050,313092
377,512,512,32959,0.787930457610542,13341,199806,388800,545398,393012
378,2048,512,117647,0.8134979264689097,52221,714078,1578048,1987030,1594420
379,512,2048,69633,0.8243648855886032,81514,419850,991420,1179026,995300
380,512,512,23953,0.8157007878862489,16522,145770,325180,406514,329316
381,512,512,31670,0.8008476707918302,12890,192072,397820,529272,402148
382,512,512,22904,0.8193120858314926,16923,139476,317160,389524,320596
383,512,512,28133,0.8114814516993674,14114,170850,373340,473866,376676
384,512,512,34335,0.7008520945145327,18421,208062,287200,544438,291508
385,512,512,29747,0.7716546917219357,16484,180534,325940,487246,329540
386,512,512,42332,0.7116977225672878,14414,256044,367340,671884,371108
387,512,512,23730,0.7929463911768813,18442,144432,286780,395840,291044
388,2048,512,165318,0.7861013352655004,34462,1000104,1933228,2725848,1949988
389,512,2048,114116,0.8144672493626762,54188,686748,1537940,1911484,1542212
390,512,512,34464,0.7706314556490257,13986,208836,375900,563652,379876
391,512,512,60724,0.7266556231769239,4999,366396,555640,966876,559252
392,512,512,30956,0.7827588142825062,14956,187788,356500,510828,360644
393,512,512,62144,0.7175375440893059,5267,374916,550280,985860,554068
394,512,512,27947,0.7815138532741259,16779,169734,320040,461662,324436
395,512,512,32084,0.7924171842650103,13448,194556,386660,531996,390148
396,512,512,31500,0.7756282409254088,15219,191052,351240,517420,355412
397,512,512,26063,0.8062518584597086,15953,158430,336560,437974,340340
398,2048,512,144805,0.7997652023850349,40675,877026,1808968,2412810,1824724
399,512,2048,93516,0.8230552654284546,65009,563148,1321520,1579692,1325684
400,512,512,19984,0.8213033836468989,18789,121956,279840,341988,284084
401,512,512,51570,0.7583502024291497,6092,311472,533780,835264,538308
402,512,512,18956,0.8263339196716506,19124,115788,273140,325676,276804
403,512,512,45617,0.7711919666145018,7847,275754,498680,744626,502932
404,512,512,17384,0.8219436250409702,20564,106356,244340,298164,248260
405,512,512,30722,0.81248779296875,12288,186384,409860,517792,413572
406,512,512,20613,0.8311848915678438,17505,125730,305520,355914,309748
407,512,512,23618,0.8266645138562705,15736,143760,340900,404640,344708
