128761,512,7886.84
132877,512,8476.83
142349,512,8716.95
122501,512,8064.4
657561,512,23398.1
587093,512,14137.7
158760,512,11160.9
161312,512,11389.4
154701,512,10981.5
163812,512,11473.9
138452,512,9758.5
140197,512,9835.56
139415,512,9793.48
130440,512,9225.18
615379,512,22551.3
552458,512,13306.3
122396,512,8601.91
163814,512,11528.8
119017,512,8387.65
156550,512,11064.8
130692,512,9228.83
144385,512,10195.1
131820,512,9491.76
133155,512,9560.35
629035,512,23284.3
550086,512,13370.6
129969,512,9359.22
164324,512,11890.2
131426,512,9482.6
157607,512,11320.9
132401,512,9546.59
158040,512,11353.4
136023,512,9783.51
146596,512,10498.7
640824,512,23760.2
560424,512,13598.5
133334,512,9578.04
165516,512,11849
134172,512,9603.85
161231,512,11581.4
128782,512,9227.54
171580,512,12341.1
135490,512,9725.71
157572,512,11342.3
655737,512,24270.3
588044,512,14214.8
125661,512,9022.19
154825,512,11129
127452,512,9172.39
153730,512,11080.6
129316,512,9314.61
176891,512,12713.2
141501,512,10150.7
161782,512,11620
673253,512,24946.7
611291,512,14784.3
102691,512,7358.88
136832,512,9841.36
105460,512,7567.47
134494,512,9704.5
546132,512,20218.8
478771,512,11600.3
126309,512,9103.24
127433,512,9139.99
124950,512,8982.03
136926,512,9852.44
512834,512,19059.9
430911,512,10450.4
89535,512,6468.63
142150,512,10192
83912,512,6083.4
126151,512,9155.77
526135,512,19492.5
434134,512,10512.7
100634,512,7318.91
132334,512,9466.25
96583,512,6929.63
120956,512,8708.42
527460,512,19490.9
428269,512,10365.2
103808,512,7439.42
127274,512,9133.9
102659,512,7423.58
119034,512,8561.95
529427,512,19568.7
424951,512,10309.2
117377,512,8386.86
122898,512,8834.42
114955,512,8252.14
118573,512,8559.96
504860,512,18637.7
400093,512,9664.59
115234,512,8251.89
120376,512,8648.85
114692,512,8208.86
119087,512,8554.22
82388,512,6009.88
95040,512,6910.34
95047,512,6879.36
81972,512,5917.88
559163,512,20731
479025,512,11588.4
123005,512,8957.51
134139,512,9585.62
117970,512,8609.27
136606,512,9832.51
108827,512,7885.11
113602,512,8164.72
110167,512,7966.33
103331,512,7488.42
500782,512,18529.9
433174,512,10481.3
83660,512,6056.62
139159,512,10041.6
79680,512,5769.72
128804,512,9272.92
93269,512,6786.51
116477,512,8415.67
96336,512,6956.52
100708,512,7256.83
513866,512,19032.7
431100,512,10419.1
94610,512,6814.28
138919,512,10024.7
97046,512,7059.33
129913,512,9328.42
91737,512,6658.31
128003,512,9200.25
97528,512,7057.41
111611,512,8012.62
530735,512,19640.5
446252,512,10781.5
96734,512,7007.64
139126,512,10080.1
97673,512,7033.86
132027,512,9468.96
99926,512,7175.92
146522,512,10558.5
105672,512,7596.14
131348,512,9448.42
560299,512,20738.6
483219,512,11699.4
99871,512,7200.25
139835,512,10042
100632,512,7256.1
135476,512,9768.86
100073,512,7199.57
158983,512,11444.8
110849,512,7953.64
140232,512,10082.6
584554,512,21656.4
515851,512,12459.4
72786,512,5284.39
111169,512,7961.6
75465,512,5484
108697,512,7841.25
418763,512,15474
331624,512,8073.83
104724,512,7560.95
104369,512,7584.86
100685,512,7277.79
114837,512,8213.36
384080,512,14221.5
294467,512,7170.58
52376,512,3359.02
108226,512,7259.67
49216,512,3488.21
88225,512,6111.41
390912,512,14479.5
292071,512,7084.16
68275,512,4935.55
97898,512,7083.14
65237,512,4783.53
82951,512,6011.55
395711,512,14689.8
291221,512,7098.56
71474,512,5203.66
99155,512,7217.91
69597,512,5044.85
91595,512,6625.38
386282,512,14293.1
286061,512,7034.01
74946,512,5424.05
93347,512,6796.43
73526,512,5307.65
87577,512,6385.84
372892,512,13840.8
268393,512,6685.7
83966,512,6080.98
91238,512,6659.7
82765,512,6006.3
85516,512,6223.79
48820,512,3660.35
61079,512,4470.04
59699,512,4401.26
49720,512,3716.68
457008,512,16935.6
380232,512,9227.63
100329,512,7226.03
112503,512,8100.74
94479,512,6836
114846,512,8234.61
82527,512,5991.67
86541,512,6310.74
84021,512,6064.91
74658,512,5406.81
371268,512,13811.1
296938,512,7200.32
59207,512,4301.27
110975,512,7925.98
55989,512,4081.29
99131,512,7182.01
