128761,64,512,512,4546.65
132877,64,512,512,5293.9
142349,64,512,512,5845.96
122501,64,512,512,5783.81
657561,256,512,512,15295.7
587093,64,2048,512,9166.19
158760,64,512,512,7130.48
161312,64,512,512,7623.45
154701,64,512,512,6874.08
163812,64,512,512,7710.62
138452,64,512,512,6271.89
140197,64,512,512,6340.89
139415,64,512,512,6545.31
130440,64,512,512,6183.46
615379,256,512,512,14352.8
552458,64,2048,512,8576.56
122396,64,512,512,5663.86
163814,64,512,512,7734.38
119017,64,512,512,5516.44
156550,64,512,512,7410.66
130692,64,512,512,6204.23
144385,64,512,512,6809.02
131820,64,512,512,6247.4
133155,64,512,512,6307.68
629035,256,512,512,14628.7
550086,64,2048,512,8575.69
129969,64,512,512,6172.84
164324,64,512,512,7740.19
131426,64,512,512,3556.38
157607,64,512,512,4253.9
132401,64,512,512,3584.7
158040,64,512,512,4271.93
136023,64,512,512,3679.78
146596,64,512,512,3978.18
640824,256,512,512,8329.97
560424,64,2048,512,4853.63
133334,64,512,512,3601.19
165516,64,512,512,4474.61
134172,64,512,512,3626.76
161231,64,512,512,5773.72
128782,64,512,512,4438.47
171580,64,512,512,7006.13
135490,64,512,512,6044.62
157572,64,512,512,5863.15
655737,256,512,512,14901.4
588044,64,2048,512,8514.99
125661,64,512,512,5366.69
154825,64,512,512,6060.87
127452,64,512,512,5232.02
153730,64,512,512,7043.76
129316,64,512,512,5964.77
176891,64,512,512,6637.56
141501,64,512,512,5497.32
161782,64,512,512,7037.07
673253,256,512,512,15011.2
611291,64,2048,512,7184.05
102691,64,512,512,3915.77
136832,64,512,512,5784.49
105460,64,512,512,4903.98
134494,64,512,512,5321.23
546132,256,512,512,12588
478771,64,2048,512,6982.23
126309,64,512,512,5808.65
127433,64,512,512,4638.14
124950,64,512,512,5353.47
136926,64,512,512,5276.53
512834,256,512,512,11936.1
430911,64,2048,512,6459.48
89535,64,512,512,4181.93
142150,64,512,512,5566.87
83912,64,512,512,3548.08
126151,64,512,512,5712.07
526135,256,512,512,11930.5
434134,64,2048,512,5534.95
100634,64,512,512,4119.28
132334,64,512,512,6237.76
96583,64,512,512,3998.47
